GF1>+ - Capture (time interval between rows = 1 msec),,,,,,,,,,,GF1>Kir2.1 - Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,GF1>+ - Escape,,,,,,,,,,,,,,,GF1>Kir2.1 - Escape,,,,,,,,,,,
17.32890551,-15.55536827,8.731012883,-3.950083385,19.20380901,-0.615191687,20.75676226,-2.775135062,15.88391374,7.879563264,,7.295994766,-2.482794938,3.496281198,2.028578041,7.964303361,-2.411728529,4.0718533,2.081507632,2.341764293,-0.387852572,,,5.465367371,1.908224491,5.186620525,1.484923554,,,,,5.811649016,-0.654166173,5.900478737,-2.368805449,,,,,,,,31.3706216,14.8228925,5.91632414,1.38069797,5.089179374,-2.193076082,11.81881845,0.358386133,,,,16.06116758,3.141025414,,,5.388302941,4.816298911,14.03096714,3.324644258,51.37578711,-1.854906211,5.331725136,-3.617198346
17.23889626,-15.46129414,8.555955042,-3.872521621,19.0034274,-0.57481104,20.68042296,-2.766033014,15.62472964,7.703376661,,7.084833865,-2.425740688,3.407839849,1.960948562,7.860639006,-2.419194711,3.976205707,2.032773067,2.276819302,-0.371520712,,,5.276384549,1.829636153,5.09866928,1.478409775,,,,,5.737724422,-0.634497975,5.811704847,-2.348219247,,,,,,,,31.277344,14.71993565,5.874763363,1.375193134,5.021807658,-2.180390374,11.6541144,0.333624998,,,,15.98127834,3.110319551,,,5.190735689,4.876256079,13.8209226,3.246779284,51.22949327,-1.782406213,5.203689494,-3.561973148
17.14927218,-15.3667969,8.3869045,-3.798026881,18.79943937,-0.534207059,20.60348515,-2.757188262,15.36139206,7.526447076,,6.875751581,-2.369624027,3.323009823,1.895961519,7.755583265,-2.42614805,3.882959754,1.984624156,2.211957795,-0.355458341,,,5.092490636,1.753417451,5.017450089,1.472541372,,,,,5.664361299,-0.615349607,5.723575311,-2.325784229,,,,,,,,31.18478748,14.61795763,5.834416362,1.370041277,4.957635419,-2.169211296,11.4880897,0.308843542,,,,15.90095325,3.079722631,,,4.98973931,4.940234235,13.60599584,3.169325106,51.08196105,-1.709848766,5.075398196,-3.506183922
17.06006402,-15.27192104,8.224192638,-3.726696968,18.591809,-0.493453815,20.52588244,-2.74863493,15.09411974,7.348905076,,6.669040806,-2.314568343,3.241855773,1.83371066,7.649186384,-2.432554746,3.792185304,1.937104541,2.147296141,-0.339670361,,,4.913861283,1.679610959,4.942953205,1.467301011,,,,,5.591618886,-0.596730321,5.636192897,-2.301549781,,,,,,,,31.09298095,14.51700578,5.79535556,1.365253599,,,11.32087183,0.284054214,,,,15.82018036,3.049238241,,,,,13.38621808,3.092330995,50.93315427,-1.637270836,4.94689304,-3.449867892
16.97130145,-15.17671215,8.068129509,-3.658623407,18.38051546,-0.452625086,20.44754769,-2.740402844,14.82314484,7.170885948,,6.464989414,-2.260690679,3.164435074,1.774278635,7.541501794,-2.438380322,3.703947908,1.890256672,2.082953641,-0.324162785,,,4.740660945,1.608254162,4.875126967,1.462665041,,,,,5.519548814,-0.578648586,5.549663198,-2.275571843,,,,,,,,31.00195383,14.41712873,5.757650082,1.360838158,,,11.15259044,0.259268752,,,,15.7389449,3.018869325,,,,,13.16163022,3.015847253,50.78303927,-1.564709944,4.818217393,-3.393062409
16.88301427,-15.08121649,7.919001037,-3.593889968,18.16555328,-0.411793927,20.36841359,-2.732517587,14.54871218,6.99252908,,6.263878925,-2.208101082,3.090795868,1.717735538,7.432586378,-2.443589162,3.618307663,1.844122055,2.019051355,-0.308942391,,,4.573041457,1.539378918,4.813880425,1.458604912,,,,,5.448194043,-0.561111912,5.464094458,-2.247912765,,,,,,,,30.91173662,14.31837623,5.721365281,1.356799717,,,10.98337732,0.234497917,,,,15.65722931,2.988617949,,,,,12.93228311,2.939925042,50.6315847,-1.492204183,4.689417404,-3.335804684
16.79523294,-14.98548041,7.777067864,-3.532570166,17.94693279,-0.371032363,20.28841332,-2.725000545,14.27107834,6.813977542,,6.065982645,-2.156902041,3.020976474,1.664137652,7.322500984,-2.448144412,3.535317935,1.798741304,1.955711452,-0.294016485,,,4.411140801,1.473011041,4.759083428,1.455087716,,,,,5.377587757,-0.544126667,5.379597199,-2.218640928,,,,,,,,30.82236088,14.22079847,5.686563163,1.353139759,,,10.81336684,0.209751637,,,,15.5750131,2.958484993,,,,,12.69823845,2.864616387,50.47876178,-1.419792207,4.560542001,-3.278131902
16.70798843,-14.88954999,7.642564629,-3.474725316,17.7246812,-0.33041126,20.2074811,-2.717868936,13.99051123,6.635377912,,5.87156362,-2.107188021,2.955005561,1.613526228,7.211310269,-2.452008216,3.4550251,1.754153819,1.893057051,-0.279392859,,,4.255082599,1.409170395,,,,,,,5.307752971,-0.52769793,5.296283661,-2.18783022,,,,,,,,30.73385854,14.12444547,5.653303209,1.349856634,,,10.64269662,0.185039321,,,,15.4922724,2.928469895,,,,,12.45956992,2.789974325,50.32454481,-1.347513205,4.431642042,-3.220081428
16.62131245,-14.79347082,7.515698522,-3.420403622,17.49884328,-0.290000123,20.12555247,-2.711135823,13.70729006,6.456880279,,5.680874173,-2.059044989,2.892901225,1.565926229,7.099081775,-2.455142229,3.377468883,1.710397306,1.831212234,-0.265079891,,,4.104975579,1.347871244,,,,,,,5.238702903,-0.51182928,5.214266845,-2.155559433,,,,,,,,30.64626067,14.02936666,5.621643272,1.346945775,,,10.47150765,0.160370069,,,,15.40897987,2.89857056,,,,,12.21636384,2.71605287,50.16891145,-1.275406904,4.302770031,-3.161691083
16.53523771,-14.69728801,7.396646206,-3.369639374,17.26948122,-0.249866697,20.04256438,-2.704810116,13.4217052,6.278637994,,5.494157651,-2.012549783,2.834669461,1.521345482,6.985885211,-2.457508125,3.302682303,1.667507469,1.770301924,-0.251086664,,,3.960912314,1.289122425,,,,,,,5.170442609,-0.496522636,5.133659446,-2.121911854,,,,,,,,30.55959666,13.93561067,5.591640065,1.344399939,,,10.29994382,0.135752868,,,,15.32510441,2.868783235,,,,,11.9687191,2.642906654,50.01184209,-1.203513644,4.173980759,-3.102999391
16.44979754,-14.60104612,7.285549609,-3.322451693,17.03667423,-0.210076572,19.95845515,-2.698896552,13.13405702,6.100806673,,5.311650086,-1.967769297,2.780303692,1.479774392,6.87179257,-2.459067925,3.230691006,1.625518052,1.710451571,-0.237423041,,,,,,,,,,,5.102972526,-0.48177833,5.054573244,-2.086975114,,,,,,,,30.47389432,13.84322553,5.563348316,1.342209538,,,10.12815166,0.111196805,,,,15.2406112,2.839102493,,,,,11.71674716,2.570590521,49.85331838,-1.131874475,4.045332301,-3.04404579
16.36502485,-14.50478904,7.182511356,-3.278843196,16.80051856,-0.17069289,19.87316391,-2.693395618,12.84465442,5.923543103,,5.133579944,-1.924759772,2.729785143,1.441186299,6.756878655,-2.459784276,3.161512526,1.584461211,1.651787075,-0.224099893,,,,,,,,,,,5.036293104,-0.467595403,4.977118779,-2.050841187,,,,,,,,30.38918078,13.75225899,5.536818533,1.340362881,,,9.956280468,0.086711127,,,,15.15546257,2.809521594,,,,,11.46057244,2.499159275,49.69332196,-1.060531147,3.916886929,-2.984871002
16.28095145,-14.40856,7.087590177,-3.238799235,16.56112768,-0.131776145,19.78662981,-2.688303377,12.55381464,5.74700506,,4.960167498,-1.883566476,2.683082412,1.405539018,6.641221449,-2.459620883,3.095156119,1.544367977,1.594435413,-0.211129707,,,,,,,,,,,4.970408687,-0.453971748,,,,,,,,,,30.30548324,13.66275889,5.512094575,1.338846035,,,9.784482437,0.062305158,,,,15.06961912,2.780032854,,,,,11.20033278,2.428667471,49.53183457,-0.989526039,3.788711613,-2.925517524
16.19760767,-14.31240138,7.000796903,-3.202287876,16.31863263,-0.093384211,19.69879146,-2.683611379,12.2618638,5.571351663,,,,2.640150355,1.372777426,6.524902359,-2.458543024,3.031623088,1.505268707,1.538525721,-0.198527368,,,,,,,,,,,4.905329562,-0.44090397,,,,,,,,,,30.22282933,13.5747731,5.489212047,1.337642249,,,9.61291243,0.037988249,,,,14.98304024,2.750627686,,,,,10.93617945,2.35916918,49.3688394,-0.918902076,3.660877886,-2.866029972
16.11502185,-14.21635446,6.922091091,-3.169259972,16.07318266,-0.05557262,19.60958684,-2.679306719,11.96913709,5.396743478,,,,2.600930399,1.34283581,6.408006534,-2.456518013,2.970907158,1.467193486,1.484189982,-0.186310803,,,,,,,,,,,4.841072122,-0.428387174,,,,,,,,,,30.14124709,13.48834926,5.468198318,1.336731046,,,9.441727212,0.013770004,,,,14.89568498,2.721296682,,,,,10.66827718,2.290717723,49.20432202,-0.848702573,3.533461557,-2.806455282
16.03322042,-14.12045926,6.851377284,-3.139648442,15.82494557,-0.018394889,19.51895315,-2.675372113,11.67597847,5.223342204,,,,2.565351844,1.315638941,6.290623058,-2.453515597,2.912995051,1.430172168,1.431562427,-0.174501218,,,,,,,,,,,4.777657839,-0.416414848,,,,,,,,,,30.06076478,13.40353422,,,,,9.27108443,-0.010339278,,,,14.80751341,2.692029945,,,,,10.3968039,2.223365391,49.0382707,-0.778971106,3.406543,-2.746842908
15.95222827,-14.02475473,,,15.57410707,0.018097349,19.42682649,-2.671785982,11.38274017,5.051310167,,,,,,6.172844615,-2.449508467,2.857867435,1.394233914,1.380776916,-0.163122716,,,,,,,,,,,4.71511214,-0.404978811,,,,,,,,,,29.98141042,13.32037353,,,,,9.101142105,-0.034328198,,,,14.71848691,2.662817098,,,,,10.12195014,2.157163288,48.87067677,-0.709751553,3.280207852,-2.687244866
15.87206872,-13.92927907,,,15.32086983,0.053854492,19.33314182,-2.668522841,11.08978209,4.880809871,,,,,,6.054766678,-2.444472866,2.805499998,1.359406548,1.331962798,-0.152201267,,,,,,,,,,,4.65346376,-0.394069353,,,,,,,,,,29.90321114,13.23891101,,,,,8.932058735,-0.058183953,,,,14.62856725,2.633646823,,,,,9.843918151,2.092161396,48.70153535,-0.64108816,3.154547628,-2.627715276
15.79276293,-13.8340698,,,15.0654533,0.088829258,19.23783357,-2.665554228,10.79747137,4.712003694,,,,,,5.936486873,-2.438389003,2.755864346,1.32571598,1.285240728,-0.141763317,,,,,,,,,,,4.592744019,-0.38367582,,,,,,,,,,29.82619313,13.15918868,,,,,8.763993294,-0.081892114,,,,14.53771536,2.60450636,,,,,9.56292127,2.028408579,48.53084578,-0.573025443,3.029660376,-2.568309536
15.71432951,-13.73916394,,,14.80809376,0.122977088,19.14083688,-2.662849843,10.50618247,4.545053672,,,,,,5.818104941,-2.431241159,2.70892875,1.293185761,1.240719333,-0.131834354,,,,,,,,,,,4.532985708,-0.373787492,,,,,,,,,,29.75038247,13.08124709,,,,,8.597104941,-0.105436652,,,,14.44589071,2.575381392,,,,,9.279182964,1.965952325,48.35861167,-0.505608007,2.905651554,-2.509083624
15.63678456,-13.64459811,,,14.54904431,0.15625663,19.04208869,-2.660378327,10.21629766,4.380121378,,,,,,5.699723242,-2.423017676,2.664658707,1.261836832,1.198492697,-0.122437711,,,,,,,,,,,4.474222468,-0.364394097,,,,,,,,,,29.67580592,13.00512561,,,,,8.431553192,-0.128800221,,,,14.35305215,2.546256435,,,,,8.992935737,1.904838552,48.1848409,-0.438880439,2.782634349,-2.450093768
15.56014221,-13.55040846,,,14.28857481,0.188630191,18.94152825,-2.658107586,9.928207067,4.217367682,,,,,,5.581447424,-2.413710926,2.6230172,1.23168755,1.158638704,-0.113593728,,,,,,,,,,,4.416489355,-0.355485807,,,,,,,,,,29.60249099,12.93086262,,,,,8.267498552,-0.151964423,,,,14.25915914,2.51711545,,,,,8.704420708,1.845111919,48.00954585,-0.372887133,2.660728693,-2.391396392
15.48441509,-13.45663003,,,14.02697202,0.220064091,18.83909726,-2.656005002,9.642307448,4.056952194,,,,,,5.463386389,-2.403317128,2.583964718,1.202753868,1.121218492,-0.105319166,,,,,,,,,,,4.359823657,-0.347053189,,,,,,,,,,29.53046491,12.85849503,,,,,8.105102648,-0.174909873,,,,14.16417202,2.487942102,,,,,8.413887794,1.786816277,47.83274358,-0.307671999,2.540059644,-2.333048169
15.40961504,-13.36329586,,,13.76453975,0.250528928,18.7347399,-2.654037718,9.358998862,3.899032299,,,,,,5.345650885,-2.391835833,2.547458955,1.175049459,1.086276797,-0.097626715,,,,,,,,,,,4.304264611,-0.339087203,,,,,,,,,,29.45975354,12.78805783,,,,,7.944527344,-0.197616167,,,,14.06805167,2.458719696,,,,,8.12159609,1.729994623,47.65445601,-0.243278218,2.420756192,-2.275106165
15.33575442,-13.27043683,,,13.50159913,0.279999591,18.62840283,-2.652172938,9.078680616,3.743762003,,,,,,5.228351405,-2.379269272,2.513454377,1.1485857,1.053842656,-0.090524629,,,,,,,,,,,4.249852026,-0.331579118,,,,,,,,,,29.39038118,12.71958387,,,,,7.785933408,-0.220061895,,,,13.97075978,2.42943115,,,,,7.827815256,1.674689051,47.47471018,-0.179748116,2.302950331,-2.217628075
15.26284818,-13.17808234,,,13.23848829,0.308454826,18.52003495,-2.65037801,8.801748309,3.591290787,,,,,,5.111596666,-2.365622013,2.481902147,1.123371773,1.023930027,-0.084016566,,,,,,,,,,,4.196624493,-0.324520431,,,,,,,,,,29.32237125,12.65310376,,,,,7.629479361,-0.242224844,,,,13.87225947,2.400058927,,,,,7.532827584,1.620941004,47.29353745,-0.117123037,2.18677562,-2.160672143
15.1909157,-13.08626121,,,12.97556095,0.335876542,18.40958685,-2.648620243,8.528592604,3.441762816,,,,,,4.995492908,-2.350901142,2.452749756,1.099414874,0.996538108,-0.078101563,,,,,,,,,,,4.14461767,-0.317902831,,,,,,,,,,29.25574655,12.58864531,,,,,7.475320558,-0.264082404,,,,13.77251537,2.370584871,,,,,7.236928256,1.56879071,47.11097186,-0.055443265,2.07236549,-2.104296749
15.1199805,-12.99500179,,,12.71318458,0.362249232,18.29701043,-2.646866655,8.259599016,3.295316631,,,,,,4.880143567,-2.335116765,2.425939685,1.076720225,,,,,,,,,,,,,4.09386297,-0.311718138,,,,,,,,,,29.19052883,12.5262329,,,,,7.323608434,-0.285611905,,,,13.67149357,2.340990212,,,,,6.940423391,1.518275754,46.9270486,0.005251898,1.959852152,-2.048560108
15.0500689,-12.90433162,,,12.45173853,0.387559732,18.18225914,-2.645083898,7.995147757,3.152085023,,,,,,4.765649387,-2.318282316,2.401407893,1.055291048,,,,,,,,,,,,,4.044386681,-0.305958209,,,,,,,,,,29.12673854,12.46588738,,,,,7.174490312,-0.306790645,,,,13.56916159,2.311255765,,,,,6.64362803,1.469430289,46.74180359,0.06492415,1.849365898,-1.993520057
14.98120898,-12.8142771,,,12.19161165,0.411797222,18.06528863,-2.643238313,7.735612571,3.012194801,,,,,,4.652109453,-2.300414471,2.379082717,1.035128714,,,,,,,,,,,,,3.996209241,-0.300614845,,,,,,,,,,29.0643962,12.40762693,,,,,7.028109757,-0.327595725,,,,13.4654883,2.281362119,,,,,6.346865018,1.422285196,46.5552736,0.123536469,1.741033769,-1.939233392
14.91343027,-12.72486317,,,11.93320002,0.434953345,17.94605728,-2.64129602,7.481358133,2.875766541,,,,,,4.539622813,-2.281532979,2.358883694,1.016233064,,,,,,,,,,,,,3.949344712,-0.295679826,,,,,,,,,,29.00352449,12.35146835,,,,,6.884606705,-0.348003986,,,,13.36044367,2.251289733,,,,,6.050464235,1.376868357,46.36749689,0.181053485,1.634977869,-1.885754753
14.84676416,-12.63611331,,,11.67690592,0.457022329,17.82452635,-2.639222946,7.23273676,2.742914349,,,,,,4.428289804,-2.26166073,2.340720343,0.998602678,,,,,,,,,,,,,3.90380119,-0.291144998,,,,,,,,,,28.94414916,12.29742767,,,,,6.744116744,-0.367992094,,,,13.25399823,2.221019149,,,,,5.754761357,1.333204514,46.17851324,0.237441654,1.531314251,-1.833135893
14.78124399,-12.54804946,,,11.42313741,0.478001121,17.70065943,-2.63698475,6.990085347,2.613745338,,,,,,4.31821272,-2.240823868,,,,,,,,,,,,,,,3.859582684,-0.287002136,,,,,,,,,,28.88629845,12.24552007,,,,,6.606769814,-0.387536681,,,,13.14612251,2.190531441,,,,,5.460096264,1.291314791,45.98836257,0.292669298,1.430152254,-1.781426055
14.71690373,-12.46069156,,,11.17230765,0.497889614,17.57442155,-2.63454666,6.753722481,2.488358594,,,,,,4.209495759,-2.219051944,,,,,,,,,,,,,,,3.816691289,-0.283242586,,,,,,,,,,28.83000253,12.19575972,,,,,6.472689022,-0.40661457,,,,13.03678687,2.159808673,,,,,5.166812416,1.251216262,45.7970832,0.346706689,1.331593628,-1.730673059
14.65377569,-12.37405667,,,10.924834,0.516690901,17.44577807,-2.631873302,6.52394464,2.366843924,,,,,,4.102244011,-2.196378299,,,,,,,,,,,,,,,3.775128131,-0.279856933,,,,,,,,,,28.77529344,12.14815971,,,,,6.341989939,-0.425203081,,,,12.92596137,2.128834189,,,,,4.875257104,1.212921602,45.60471139,0.399526148,1.235731608,-1.680924193
14.59188888,-12.2881586,,,10.68113777,0.534411253,17.31469449,-2.628928621,6.301021221,2.249280678,,,,,,3.996561526,-2.172840562,,,,,,,,,,,,,,,3.734893164,-0.276834756,,,,,,,,,,28.72220504,12.10273168,,,,,6.214780397,-0.44328028,,,,12.81361557,2.097592654,,,,,4.585781188,1.176438768,45.41128186,0.451102119,,
14.53126822,-12.20300784,,,10.44164444,0.551059727,17.18113689,-2.625675985,6.085190261,2.135736822,,,,,,3.892549345,-2.14848074,,,,,,,,,,,,,,,3.695984882,-0.274164441,,,,,,,,,,28.67077259,12.05948538,,,,,6.091160693,-0.460825177,,,,12.6997188,2.066070092,,,,,4.298738309,1.141770879,45.21682826,0.501411285,,
14.47193406,-12.11861134,,,10.20678328,0.566647824,17.04507277,-2.622078433,5.876656188,2.026268363,,,,,,3.790304343,-2.123344916,,,,,,,,,,,,,,,3.658400528,-0.271833098,,,,,,,,,,28.6210328,12.01842831,,,,,5.971224089,-0.47781784,,,,12.58424124,2.034254237,,,,,4.01448405,1.10891626,45.02138319,0.550432695,,
14.41390227,-12.03497181,,,9.97698604,0.581189562,16.90647196,-2.618098906,5.675588244,1.920918714,,,,,,3.689918879,-2.097482822,,,,,,,,,,,,,,,3.622136817,-0.269826807,,,,,,,,,,28.57302427,11.97956571,,,,,5.855057345,-0.494239428,,,,12.46715514,2.002134979,,,,,3.733374688,1.077868438,44.8249784,0.598147714,,
14.3571851,-11.95208703,,,9.752685045,0.594701687,16.76530783,-2.613700663,5.482118615,1.819717826,,,,,,3.591480582,-2.070947463,,,,,,,,,,,,,,,3.587190889,-0.268131276,,,,,,,,,,28.52678792,11.94290036,,,,,5.742741049,-0.510072219,,,,12.34843536,1.969704561,,,,,3.455765493,1.048616176,44.62764525,0.644539808,,
14.30179257,-11.86994981,,,9.534310557,0.607203795,16.62155886,-2.608848256,5.29634146,1.722681641,,,,,,3.4950717,-2.043794656,,,,,,,,,,,,,,,3.553560892,-0.266732609,,,,,,,,,,28.48236656,11.90843208,,,,,5.634349566,-0.525299711,,,,12.22805853,1.936957447,,,,,3.182009433,1.021143649,44.42941561,0.689594392,,
14.24773311,-11.78854826,,,9.322287229,0.618718411,16.47521043,-2.603508879,5.118313587,1.629812267,,,,,,3.40076807,-2.016082354,,,,,,,,,,,,,,,3.521245376,-0.265617715,,,,,,,,,,28.43980354,11.87615675,,,,,5.529950472,-0.539906731,,,,12.10600163,1.903889855,,,,,,,44.23032244,0.733298877,,
14.19501286,-11.70786609,,,9.117029516,0.629270875,16.32625589,-2.597653369,,,,,,,,3.308638503,-1.987870189,,,,,,,,,,,,,,,3.49024169,-0.264774315,,,,,,,,,,28.3991413,11.84606546,,,,,5.429603708,-0.553879487,,,,11.98224067,1.87049925,,,,,,,44.03039965,0.775642731,,
14.14363388,-11.62788249,,,8.918936728,0.638889015,16.17469677,-2.591256585,,,,,,,,3.218745782,-1.959219798,,,,,,,,,,,,,,,3.460544685,-0.264190864,,,,,,,,,,28.36042028,11.81814366,,,,,5.333360834,-0.567205627,,,,11.85675098,1.83678431,,,,,,,43.82968196,0.816617383,,
14.09359224,-11.54857213,,,8.728388859,0.647602727,16.02054198,-2.584297388,,,,,,,,3.131149053,-1.9301956,,,,,,,,,,,,,,,3.432146148,-0.26385654,,,,,,,,,,28.32367857,11.79237069,,,,,5.241264454,-0.579874394,,,,11.72950891,1.802745433,,,,,,,43.62820501,0.856216069,,
14.04487695,-11.46990523,,,8.545743851,0.655443548,15.86380691,-2.576758407,,,,,,,,3.045905258,-1.900865133,,,,,,,,,,,,,,,3.405034418,-0.2637612,,,,,,,,,,28.28895178,11.76871933,,,,,5.153347793,-0.591877032,,,,11.6004936,1.768385132,,,,,,,43.42600586,0.894433783,,
13.99746936,-11.39184799,,,8.371335863,0.662444517,15.70451287,-2.568625726,,,,,,,,2.963067985,-1.871298589,,,,,,,,,,,,,,,3.379193981,-0.263895282,,,,,,,,,,28.25627252,11.74715554,,,,,5.069634497,-0.603207323,,,,11.46968783,1.733707963,,,,,,,43.22312302,0.931267343,,
13.95134224,-11.31436275,,,8.205472935,0.668640498,15.54268715,-2.559888636,,,,,,,,2.882684738,-1.841567868,,,,,,,,,,,,,,,3.35460515,-0.264249692,,,,,,,,,,28.22566938,11.72763787,,,,,4.99013855,-0.61386203,,,,11.33707792,1.698720135,,,,,,,43.01959621,0.966715392,,
13.90645736,-11.23740772,,,8.048432168,0.674068613,15.37836298,-2.550539359,,,,,,,,2.804794652,-1.811745726,,,,,,,,,,,,,,,3.331243925,-0.26481568,,,,,,,,,,28.19716564,11.71011666,,,,,4.914864275,-0.623841133,,,,11.20265331,1.663429057,,,,,,,42.81546592,1.000778229,,
